# Compact English word-frequency dictionary used for local perplexity estimation.
# Format: word<TAB>log10(frequency per million tokens).
# Coarse buckets: words share a bucket value, which is enough for a reliable
# relative surprisal signal. Tokens missing from this file are treated as rare
# (log-frequency 0.0). Derived from standard English frequency lists; the top
# ~1,700 words cover the large majority of ordinary prose.
# Bucket 7.0 - the most common words in English
understanding	5.0
understood	5.0
undertake	5.0
undertaken	5.0
unemployed	5.0
unemployment	5.0
unexpected	5.0
uniform	5.0
union	5.0
unique	5.0
unit	5.0
united	5.0
unity	5.0
universal	5.0
university	5.0
unknown	5.0
unless	5.0
unlike	5.0
unlikely	5.0
until	5.0
unusual	5.0
update	5.0
upon	5.0
upper	5.0
upset	5.0
urban	5.0
urge	5.0
us	5.0
use	5.0
used	5.0
useful	5.0
user	5.0
using	5.0
usual	5.0
usually	5.0
utility	5.0
valley	5.0
valuable	5.0
value	5.0
variety	5.0
various	5.0
vast	5.0
vehicle	5.0
venture	5.0
version	5.0
very	5.0
vessel	5.0
veteran	5.0
victim	5.0
victory	5.0
video	5.0
view	5.0
viewer	5.0
village	5.0
violate	5.0
violence	5.0
violent	5.0
virtual	5.0
virtue	5.0
visible	5.0
vision	5.0
visit	5.0
visited	5.0
visitor	5.0
visual	5.0
vital	5.0
vitamin	5.0
voice	5.0
volume	5.0
volunteer	5.0
vote	5.0
voted	5.0
voter	5.0
voting	5.0
wage	5.0
wait	5.0
waited	5.0
waiting	5.0
wake	5.0
walk	5.0
walked	5.0
walking	5.0
wall	5.0
want	5.0
wanted	5.0
wanting	5.0
war	5.0
warm	5.0
warn	5.0
warned	5.0
warning	5.0
wash	5.0
waste	5.0
watch	5.0
watched	5.0
watching	5.0
water	5.0
wave	5.0
way	5.0
weak	5.0
wealth	5.0
weapon	5.0
wear	5.0
wearing	5.0
weather	5.0
web	5.0
website	5.0
wedding	5.0
week	5.0
weekend	5.0
weight	5.0
welcome	5.0
welfare	5.0
well	5.0
west	5.0
western	5.0
wet	5.0
what	5.0
whatever	5.0
wheel	5.0
whenever	5.0
where	5.0
whereas	5.0
wherever	5.0
whether	5.0
which	5.0
while	5.0
whisper	5.0
white	5.0
whole	5.0
whom	5.0
whose	5.0
why	5.0
wide	5.0
widely	5.0
wife	5.0
wild	5.0
will	5.0
willing	5.0
win	5.0
wind	5.0
window	5.0
wine	5.0
wing	5.0
winner	5.0
winning	5.0
winter	5.0
wire	5.0
wisdom	5.0
wise	5.0
wish	5.0
wished	5.0
with	5.0
withdraw	5.0
within	5.0
without	5.0
witness	5.0
woman	5.0
wonder	5.0
wonderful	5.0
wood	5.0
wooden	5.0
word	5.0
words	5.0
work	5.0
worked	5.0
worker	5.0
working	5.0
works	5.0
workshop	5.0
world	5.0
worried	5.0
worry	5.0
worse	5.0
worst	5.0
worth	5.0
would	5.0
wound	5.0
wrap	5.0
write	5.0
writer	5.0
writing	5.0
written	5.0
wrong	5.0
yard	5.0
yeah	5.0
year	5.0
yellow	5.0
yes	5.0
yesterday	5.0
yet	5.0
yield	5.0
young	5.0
youth	5.0
zone	5.0
